Date,Time,Output_Volumn,RPM,Current,Temp.Motor,Date_Change_Grinding,Count_Grinding,Output/Current,chang_Grinding,chang_Grinding_I
02/09/2023 00:00,23:40:24,414.9379272,207.9204737,332.8578199,80.5833333,12/08/2023 18:16,22,1.246592095,0,0
03/09/2023 00:00,23:40:24,417.2034302,207.8959007,287.2443933,80,12/08/2023 18:16,23,1.452433676,0,0
04/09/2023 00:00,23:40:24,409.6008606,209.7929052,292.1311544,81.3333333,12/08/2023 18:16,24,1.402112902,0,0
05/09/2023 00:00,23:40:24,412.891449,193.9126935,244.7824214,83.1666667,12/08/2023 18:16,25,1.6867692,0,0
06/09/2023 00:00,23:40:24,408.4548645,208.5372047,298.1108144,84.6666667,12/08/2023 18:16,26,1.370144405,0,0
07/09/2023 00:00,23:40:24,444.857605,208.0142555,350.4182014,90,12/08/2023 18:16,27,1.269504847,0,0
08/09/2023 00:00,23:40:24,442.3760986,207.7935702,331.6629901,87.0833333,12/08/2023 18:16,28,1.333812068,0,0
09/09/2023 00:00,23:40:24,459.1133118,208.6311569,367.8568369,83.8333333,12/08/2023 18:16,29,1.24807606,0,0
10/09/2023 00:00,23:40:24,401.2772522,208.0627505,366.9492342,85,12/08/2023 18:16,30,1.093549774,0,0
11/09/2023 00:00,23:40:24,393.6947632,207.7862078,337.3131454,85,12/08/2023 18:16,31,1.167149186,0,0
12/09/2023 00:00,23:40:24,448.7477112,209.7231839,331.81538,84.5,12/08/2023 18:16,32,1.352401782,1,0
13/09/2023 00:00,23:40:24,459.6694336,208.8042285,339.3008229,82.6666667,13/09/2023 19:19,1,1.354754845,0,0
14/09/2023 00:00,23:40:24,430.532135,210.7090187,262.1761206,79.5,13/09/2023 19:19,2,1.642148545,0,0
15/09/2023 00:00,23:40:24,467.4945984,207.7135785,315.49978,80,13/09/2023 19:19,3,1.481758873,0,0
16/09/2023 00:00,23:40:24,459.7913818,209.1768621,357.9415797,86,13/09/2023 19:19,4,1.284543087,0,0
17/09/2023 00:00,23:40:24,110.2400055,194.0347054,117.5382061,82,13/09/2023 19:19,5,0.937907844,0,1
18/09/2023 00:00,23:40:24,236.9790497,210.1665115,260.4747532,82,13/09/2023 19:19,6,0.909796619,0,1
19/09/2023 00:00,23:40:24,448.2261353,208.2061628,323.8095436,82.8333333,13/09/2023 19:19,7,1.384227686,0,0
20/09/2023 00:00,23:40:24,392.3424988,209.1982435,342.0042814,84,13/09/2023 19:19,8,1.147185928,0,0
21/09/2023 00:00,23:40:24,439.1155701,209.7245687,329.5712342,84,13/09/2023 19:19,9,1.332384397,0,0
22/09/2023 00:00,23:40:24,398.8754272,210.0843188,244.9640167,85,13/09/2023 19:19,10,1.628302118,0,0
23/09/2023 00:00,23:40:24,423.4684448,208.6629372,380.0461057,87,13/09/2023 19:19,11,1.114255451,0,0
24/09/2023 00:00,23:40:24,275.7167664,209.8503367,241.7801742,87,13/09/2023 19:19,12,1.140361352,0,0
25/09/2023 00:00,23:40:24,406.6006775,208.0279312,334.6358829,84.6666667,13/09/2023 19:19,13,1.215054028,0,0
26/09/2023 00:00,23:40:24,341.196991,208.9103686,354.5876287,80.4166667,13/09/2023 19:19,14,0.962236027,0,1
27/09/2023 00:00,23:40:24,422.8160706,208.4921939,342.7758853,78,13/09/2023 19:19,15,1.233505882,0,0
28/09/2023 00:00,23:40:24,361.9509277,209.5194232,327.4825854,75.6666667,13/09/2023 19:19,16,1.105252443,0,0
